Datetime,forecast_DA,forecast_up,forecast_down
2023-06-14 06:59:59,69.7,11.1,12.3
2023-06-14 08:00:00,49.9,28.4,31.1
2023-06-14 09:00:00,22.1,28.4,31.1
2023-06-14 09:59:59,25.5,28.4,31.1
2023-06-14 11:00:00,30.6,28.4,31.1
2023-06-14 12:00:00,33.0,12.8,22.2
2023-06-14 12:59:59,37.4,12.8,22.2
2023-06-14 14:00:00,43.3,12.8,22.2
2023-06-14 15:00:00,53.6,12.8,22.2
2023-06-14 15:59:59,74.4,12.7,15.1
2023-06-14 17:00:00,86.9,12.7,15.1
2023-06-14 18:00:00,98.7,12.7,15.1
2023-06-14 18:59:59,104.6,12.7,15.1
2023-06-14 20:00:00,111.4,21.2,6.0
2023-06-14 21:00:00,115.6,21.2,6.0
2023-06-14 21:59:59,95.8,21.2,6.0
2023-06-14 23:00:00,86.2,21.2,6.0
2023-06-15 00:00:00,92.0,9.9,7.3
2023-06-15 00:59:59,88.0,9.9,7.3
2023-06-15 02:00:00,83.9,9.9,7.3
2023-06-15 03:00:00,80.7,9.9,7.3
2023-06-15 03:59:59,75.4,9.1,6.8
2023-06-15 05:00:00,77.0,9.1,6.8
2023-06-15 06:00:00,80.0,9.1,6.8
2023-06-15 06:59:59,63.5,9.1,6.8
2023-06-15 08:00:00,16.0,32.6,26.6
2023-06-15 09:00:00,0.0,32.6,26.6
2023-06-15 09:59:59,-5.2,32.6,26.6
2023-06-15 11:00:00,-14.6,32.6,26.6
2023-06-15 12:00:00,-14.8,33.1,36.4
2023-06-15 12:59:59,-4.7,33.1,36.4
2023-06-15 14:00:00,-26.4,33.1,36.4
2023-06-15 15:00:00,-29.0,33.1,36.4
2023-06-15 15:59:59,0.0,10.2,17.9
2023-06-15 17:00:00,13.9,10.2,17.9
2023-06-15 18:00:00,38.3,10.2,17.9
2023-06-15 18:59:59,50.9,10.2,17.9
2023-06-15 20:00:00,62.7,22.6,20.6
2023-06-15 21:00:00,64.5,22.6,20.6
2023-06-15 21:59:59,54.8,22.6,20.6
2023-06-15 23:00:00,50.7,22.6,20.6
2023-06-16 00:00:00,41.8,7.4,8.3
2023-06-16 00:59:59,37.8,7.4,8.3
2023-06-16 02:00:00,36.7,7.4,8.3
2023-06-16 03:00:00,36.6,7.4,8.3
2023-06-16 03:59:59,32.3,12.9,12.6
2023-06-16 05:00:00,37.4,12.9,12.6
2023-06-16 06:00:00,42.2,12.9,12.6
2023-06-16 06:59:59,37.6,12.9,12.6
2023-06-16 08:00:00,0.0,46.7,42.8
2023-06-16 09:00:00,-12.6,46.7,42.8
2023-06-16 09:59:59,-37.7,46.7,42.8
2023-06-16 11:00:00,12.1,46.7,42.8
2023-06-16 12:00:00,-23.7,51.6,54.1
2023-06-16 12:59:59,-5.8,51.6,54.1
2023-06-16 14:00:00,-91.6,51.6,54.1
2023-06-16 15:00:00,-3.5,51.6,54.1
2023-06-16 15:59:59,-32.4,8.3,13.6
2023-06-16 17:00:00,36.6,8.3,13.6
2023-06-16 18:00:00,79.6,8.3,13.6
2023-06-16 18:59:59,85.2,8.3,13.6
2023-06-16 20:00:00,99.6,13.4,9.2
2023-06-16 21:00:00,96.8,13.4,9.2
2023-06-16 21:59:59,93.4,13.4,9.2
2023-06-16 23:00:00,91.2,13.4,9.2
2023-06-17 00:00:00,89.6,9.2,5.4
2023-06-17 00:59:59,86.8,9.2,5.4
2023-06-17 02:00:00,87.8,9.2,5.4
2023-06-17 03:00:00,87.7,9.2,5.4
2023-06-17 03:59:59,94.7,18.6,7.5
2023-06-17 05:00:00,102.6,18.6,7.5
2023-06-17 06:00:00,108.2,18.6,7.5
2023-06-17 06:59:59,96.3,18.6,7.5
2023-06-17 08:00:00,69.1,23.8,26.9
2023-06-17 09:00:00,-87.9,23.8,26.9
2023-06-17 09:59:59,-0.1,23.8,26.9
2023-06-17 11:00:00,-2.3,23.8,26.9
2023-06-17 12:00:00,-8.0,28.1,27.7
2023-06-17 12:59:59,-59.3,28.1,27.7
2023-06-17 14:00:00,-54.7,28.1,27.7
2023-06-17 15:00:00,-5.8,28.1,27.7
2023-06-17 15:59:59,-0.4,5.8,15.0
2023-06-17 17:00:00,-53.1,5.8,15.0
2023-06-17 18:00:00,98.7,5.8,15.0
2023-06-17 18:59:59,101.5,5.8,15.0
2023-06-17 20:00:00,102.0,13.5,3.0
2023-06-17 21:00:00,99.6,13.5,3.0
2023-06-17 21:59:59,95.8,13.5,3.0
2023-06-17 23:00:00,89.5,13.5,3.0
2023-06-18 00:00:00,82.3,2.5,11.2
2023-06-18 00:59:59,81.9,2.5,11.2
2023-06-18 02:00:00,85.6,2.5,11.2
2023-06-18 03:00:00,85.5,2.5,11.2
2023-06-18 03:59:59,95.1,10.8,9.3
2023-06-18 05:00:00,98.2,10.8,9.3
2023-06-18 06:00:00,103.8,10.8,9.3
2023-06-18 06:59:59,101.2,10.8,9.3
2023-06-18 08:00:00,73.2,13.4,8.0
2023-06-18 09:00:00,66.8,13.4,8.0
2023-06-18 09:59:59,66.1,13.4,8.0
2023-06-18 11:00:00,-2.3,13.4,8.0
2023-06-18 12:00:00,41.0,26.7,27.6
2023-06-18 12:59:59,44.3,26.7,27.6
2023-06-18 14:00:00,49.1,26.7,27.6
2023-06-18 15:00:00,55.0,26.7,27.6
2023-06-18 15:59:59,68.3,11.8,9.7
2023-06-18 17:00:00,91.5,11.8,9.7
2023-06-18 18:00:00,103.4,11.8,9.7
2023-06-18 18:59:59,107.1,11.8,9.7
2023-06-18 20:00:00,110.6,11.4,5.8
2023-06-18 21:00:00,101.6,11.4,5.8
2023-06-18 21:59:59,94.1,11.4,5.8
2023-06-18 23:00:00,81.7,11.4,5.8
2023-06-19 00:00:00,78.4,6.3,5.8
2023-06-19 00:59:59,77.5,6.3,5.8
2023-06-19 02:00:00,76.6,6.3,5.8
2023-06-19 03:00:00,80.3,6.3,5.8
2023-06-19 03:59:59,93.8,13.2,12.8
2023-06-19 05:00:00,97.5,13.2,12.8
2023-06-19 06:00:00,103.1,13.2,12.8
2023-06-19 06:59:59,98.8,13.2,12.8
2023-06-19 08:00:00,74.8,12.0,13.2
2023-06-19 09:00:00,67.2,12.0,13.2
2023-06-19 09:59:59,66.5,12.0,13.2
2023-06-19 11:00:00,52.1,12.0,13.2
2023-06-19 12:00:00,35.2,28.7,33.5
2023-06-19 12:59:59,39.1,28.7,33.5
2023-06-19 14:00:00,44.4,28.7,33.5
2023-06-19 15:00:00,-10.3,28.7,33.5
2023-06-19 15:59:59,-18.0,6.3,5.0
2023-06-19 17:00:00,-5.8,6.3,5.0
2023-06-19 18:00:00,-14.3,6.3,5.0
2023-06-19 18:59:59,-2.4,6.3,5.0
2023-06-19 20:00:00,-2.1,6.7,13.8
2023-06-19 21:00:00,-35.0,6.7,13.8
2023-06-19 21:59:59,-37.9,6.7,13.8
2023-06-19 23:00:00,-23.9,6.7,13.8
2023-06-20 00:00:00,86.7,11.6,10.6
2023-06-20 00:59:59,81.5,11.6,10.6
2023-06-20 02:00:00,84.2,11.6,10.6
2023-06-20 03:00:00,83.4,11.6,10.6
2023-06-20 03:59:59,93.5,7.8,6.2
2023-06-20 05:00:00,97.3,7.8,6.2
2023-06-20 06:00:00,103.0,7.8,6.2
2023-06-20 06:59:59,102.6,7.8,6.2
2023-06-20 08:00:00,74.6,7.5,15.4
2023-06-20 09:00:00,66.6,7.5,15.4
2023-06-20 09:59:59,65.8,7.5,15.4
2023-06-20 11:00:00,54.7,7.5,15.4
2023-06-20 12:00:00,54.6,11.8,16.6
2023-06-20 12:59:59,56.4,11.8,16.6
2023-06-20 14:00:00,58.9,11.8,16.6
2023-06-20 15:00:00,-11.6,11.8,16.6
2023-06-20 15:59:59,-13.0,12.1,4.9
2023-06-20 17:00:00,-30.1,12.1,4.9
2023-06-20 18:00:00,-0.1,12.1,4.9
2023-06-20 18:59:59,102.2,12.1,4.9
2023-06-20 20:00:00,102.6,14.1,8.0
2023-06-20 21:00:00,99.8,14.1,8.0
2023-06-20 21:59:59,95.7,14.1,8.0
2023-06-20 23:00:00,93.8,14.1,8.0
2023-06-21 00:00:00,88.0,12.2,10.0
2023-06-21 00:59:59,85.7,12.2,10.0
2023-06-21 02:00:00,84.4,12.2,10.0
2023-06-21 03:00:00,83.6,12.2,10.0
2023-06-21 03:59:59,92.3,12.2,8.2
2023-06-21 05:00:00,95.3,12.2,8.2
2023-06-21 06:00:00,99.1,12.2,8.2
2023-06-21 06:59:59,86.8,12.2,8.2
2023-06-21 08:00:00,70.0,5.1,9.9
2023-06-21 09:00:00,35.8,5.1,9.9
2023-06-21 09:59:59,35.0,5.1,9.9
2023-06-21 11:00:00,32.7,5.1,9.9
2023-06-21 12:00:00,0.0,40.2,50.1
2023-06-21 12:59:59,0.0,40.2,50.1
2023-06-21 14:00:00,0.0,40.2,50.1
2023-06-21 15:00:00,6.7,40.2,50.1
2023-06-21 15:59:59,12.8,9.2,13.3
2023-06-21 17:00:00,37.6,9.2,13.3
2023-06-21 18:00:00,55.7,9.2,13.3
2023-06-21 18:59:59,63.6,9.2,13.3
2023-06-21 20:00:00,72.5,19.2,12.4
2023-06-21 21:00:00,72.4,19.2,12.4
2023-06-21 21:59:59,59.7,19.2,12.4
2023-06-21 23:00:00,49.1,19.2,12.4
2023-06-22 00:00:00,39.4,10.1,14.9
2023-06-22 00:59:59,36.4,10.1,14.9
2023-06-22 02:00:00,35.4,10.1,14.9
2023-06-22 03:00:00,34.9,10.1,14.9
2023-06-22 03:59:59,40.5,12.2,11.9
2023-06-22 05:00:00,46.1,12.2,11.9
2023-06-22 06:00:00,51.3,12.2,11.9
2023-06-22 06:59:59,18.0,12.2,11.9
2023-06-22 08:00:00,0.0,24.7,29.2
2023-06-22 09:00:00,0.0,24.7,29.2
2023-06-22 09:59:59,0.0,24.7,29.2
2023-06-22 11:00:00,0.0,24.7,29.2
2023-06-22 12:00:00,0.0,17.5,24.7
2023-06-22 12:59:59,0.0,17.5,24.7
2023-06-22 14:00:00,0.0,17.5,24.7
2023-06-22 15:00:00,2.4,17.5,24.7
2023-06-22 15:59:59,8.6,13.2,9.5
2023-06-22 17:00:00,22.1,13.2,9.5
2023-06-22 18:00:00,30.1,13.2,9.5
2023-06-22 18:59:59,36.2,13.2,9.5
2023-06-22 20:00:00,43.9,13.8,23.8
2023-06-22 21:00:00,43.0,13.8,23.8
2023-06-22 21:59:59,37.2,13.8,23.8
2023-06-22 23:00:00,20.8,13.8,23.8
2023-06-23 00:00:00,20.2,8.9,12.4
2023-06-23 00:59:59,14.2,8.9,12.4
2023-06-23 02:00:00,12.7,8.9,12.4
2023-06-23 03:00:00,12.3,8.9,12.4
2023-06-23 03:59:59,6.1,12.6,14.0
2023-06-23 05:00:00,8.8,12.6,14.0
2023-06-23 06:00:00,13.2,12.6,14.0
2023-06-23 06:59:59,8.1,12.6,14.0
2023-06-23 08:00:00,0.0,14.4,21.0
2023-06-23 09:00:00,0.0,14.4,21.0
2023-06-23 09:59:59,0.0,14.4,21.0
2023-06-23 11:00:00,0.0,14.4,21.0
2023-06-23 12:00:00,0.0,20.0,25.4
2023-06-23 12:59:59,0.0,20.0,25.4
2023-06-23 14:00:00,-5.1,20.0,25.4
2023-06-23 15:00:00,0.0,20.0,25.4
2023-06-23 15:59:59,3.0,5.7,11.0
2023-06-23 17:00:00,19.1,5.7,11.0
2023-06-23 18:00:00,48.1,5.7,11.0
2023-06-23 18:59:59,68.2,5.7,11.0
2023-06-23 20:00:00,86.9,11.1,12.0
2023-06-23 21:00:00,88.3,11.1,12.0
2023-06-23 21:59:59,78.7,11.1,12.0
2023-06-23 23:00:00,58.2,11.1,12.0
2023-06-24 00:00:00,64.2,6.3,12.7
2023-06-24 00:59:59,64.3,6.3,12.7
2023-06-24 02:00:00,64.6,6.3,12.7
2023-06-24 03:00:00,66.0,6.3,12.7
2023-06-24 03:59:59,87.7,12.9,4.2
2023-06-24 05:00:00,94.8,12.9,4.2
2023-06-24 06:00:00,100.4,12.9,4.2
2023-06-24 06:59:59,95.1,12.9,4.2
2023-06-24 08:00:00,77.7,29.9,28.7
2023-06-24 09:00:00,75.5,29.9,28.7
2023-06-24 09:59:59,0.0,29.9,28.7
2023-06-24 11:00:00,74.9,29.9,28.7
2023-06-24 12:00:00,69.3,8.8,13.6
2023-06-24 12:59:59,67.4,8.8,13.6
2023-06-24 14:00:00,72.3,8.8,13.6
2023-06-24 15:00:00,74.2,8.8,13.6
2023-06-24 15:59:59,85.8,11.9,4.5
2023-06-24 17:00:00,91.3,11.9,4.5
2023-06-24 18:00:00,99.0,11.9,4.5
2023-06-24 18:59:59,99.6,11.9,4.5
2023-06-24 20:00:00,101.4,4.6,14.9
2023-06-24 21:00:00,98.0,4.6,14.9
2023-06-24 21:59:59,94.7,4.6,14.9
2023-06-24 23:00:00,88.4,4.6,14.9
2023-06-25 00:00:00,86.0,11.9,3.1
2023-06-25 00:59:59,81.5,11.9,3.1
2023-06-25 02:00:00,80.3,11.9,3.1
2023-06-25 03:00:00,79.6,11.9,3.1
2023-06-25 03:59:59,87.6,12.2,3.8
2023-06-25 05:00:00,92.7,12.2,3.8
2023-06-25 06:00:00,96.3,12.2,3.8
2023-06-25 06:59:59,92.2,12.2,3.8
2023-06-25 08:00:00,77.5,5.5,15.2
2023-06-25 09:00:00,71.6,5.5,15.2
2023-06-25 09:59:59,70.3,5.5,15.2
2023-06-25 11:00:00,60.5,5.5,15.2
2023-06-25 12:00:00,60.0,5.8,4.8
2023-06-25 12:59:59,59.0,5.8,4.8
2023-06-25 14:00:00,59.8,5.8,4.8
2023-06-25 15:00:00,-3.2,5.8,4.8
2023-06-25 15:59:59,-6.1,12.0,13.0
2023-06-25 17:00:00,-79.8,12.0,13.0
2023-06-25 18:00:00,-34.5,12.0,13.0
2023-06-25 18:59:59,-8.8,12.0,13.0
2023-06-25 20:00:00,86.5,7.3,10.8
2023-06-25 21:00:00,84.6,7.3,10.8
2023-06-25 21:59:59,79.8,7.3,10.8
2023-06-25 23:00:00,68.9,7.3,10.8
2023-06-26 00:00:00,64.1,11.9,12.6
2023-06-26 00:59:59,62.9,11.9,12.6
2023-06-26 02:00:00,61.6,11.9,12.6
2023-06-26 03:00:00,61.0,11.9,12.6
2023-06-26 03:59:59,74.9,13.9,13.9
2023-06-26 05:00:00,81.1,13.9,13.9
2023-06-26 06:00:00,86.0,13.9,13.9
2023-06-26 06:59:59,71.7,13.9,13.9
2023-06-26 08:00:00,53.4,16.1,21.2
2023-06-26 09:00:00,46.4,16.1,21.2
2023-06-26 09:59:59,45.6,16.1,21.2
2023-06-26 11:00:00,49.1,16.1,21.2
2023-06-26 12:00:00,25.2,37.1,37.7
2023-06-26 12:59:59,26.4,37.1,37.7
2023-06-26 14:00:00,31.8,37.1,37.7
2023-06-26 15:00:00,37.7,37.1,37.7
2023-06-26 15:59:59,49.1,12.0,15.2
2023-06-26 17:00:00,61.3,12.0,15.2
2023-06-26 18:00:00,75.3,12.0,15.2
2023-06-26 18:59:59,81.8,12.0,15.2
2023-06-26 20:00:00,90.2,6.7,6.4
2023-06-26 21:00:00,89.8,6.7,6.4
2023-06-26 21:59:59,82.9,6.7,6.4
2023-06-26 23:00:00,74.8,6.7,6.4
2023-06-27 00:00:00,73.6,7.3,10.3
2023-06-27 00:59:59,72.0,7.3,10.3
2023-06-27 02:00:00,70.9,7.3,10.3
2023-06-27 03:00:00,74.0,7.3,10.3
2023-06-27 03:59:59,88.0,12.4,8.0
2023-06-27 05:00:00,93.7,12.4,8.0
2023-06-27 06:00:00,97.3,12.4,8.0
2023-06-27 06:59:59,93.2,12.4,8.0
2023-06-27 08:00:00,70.0,12.6,10.5
2023-06-27 09:00:00,65.7,12.6,10.5
2023-06-27 09:59:59,65.2,12.6,10.5
2023-06-27 11:00:00,63.6,12.6,10.5
2023-06-27 12:00:00,65.9,9.4,11.5
2023-06-27 12:59:59,65.3,9.4,11.5
2023-06-27 14:00:00,66.1,9.4,11.5
2023-06-27 15:00:00,68.9,9.4,11.5
2023-06-27 15:59:59,83.4,12.1,6.1
2023-06-27 17:00:00,91.7,12.1,6.1
2023-06-27 18:00:00,99.5,12.1,6.1
2023-06-27 18:59:59,99.1,12.1,6.1
2023-06-27 20:00:00,100.0,9.8,8.5
2023-06-27 21:00:00,98.7,9.8,8.5
2023-06-27 21:59:59,91.9,9.8,8.5
2023-06-27 23:00:00,81.3,9.8,8.5
2023-06-28 00:00:00,80.0,13.8,12.1
2023-06-28 00:59:59,78.9,13.8,12.1
2023-06-28 02:00:00,77.9,13.8,12.1
2023-06-28 03:00:00,81.2,13.8,12.1
2023-06-28 03:59:59,90.2,12.7,5.6
2023-06-28 05:00:00,94.2,12.7,5.6
2023-06-28 06:00:00,99.0,12.7,5.6
2023-06-28 06:59:59,95.4,12.7,5.6
2023-06-28 08:00:00,70.5,5.6,14.9
2023-06-28 09:00:00,65.2,5.6,14.9
2023-06-28 09:59:59,64.8,5.6,14.9
2023-06-28 11:00:00,63.1,5.6,14.9
2023-06-28 12:00:00,62.8,10.8,12.0
2023-06-28 12:59:59,62.9,10.8,12.0
2023-06-28 14:00:00,64.6,10.8,12.0
2023-06-28 15:00:00,66.2,10.8,12.0
2023-06-28 15:59:59,-28.2,12.9,10.6
2023-06-28 17:00:00,-23.2,12.9,10.6
2023-06-28 18:00:00,-2.7,12.9,10.6
2023-06-28 18:59:59,-39.6,12.9,10.6
2023-06-28 20:00:00,-4.8,8.9,12.1
2023-06-28 21:00:00,-47.0,8.9,12.1
2023-06-28 21:59:59,0.0,8.9,12.1
2023-06-28 23:00:00,84.5,8.9,12.1
2023-06-29 00:00:00,74.9,13.4,14.8
2023-06-29 00:59:59,67.8,13.4,14.8
2023-06-29 02:00:00,66.5,13.4,14.8
2023-06-29 03:00:00,66.0,13.4,14.8
2023-06-29 03:59:59,75.1,7.3,14.0
2023-06-29 05:00:00,80.8,7.3,14.0
2023-06-29 06:00:00,86.6,7.3,14.0
2023-06-29 06:59:59,84.7,7.3,14.0
2023-06-29 08:00:00,63.5,11.7,12.1
2023-06-29 09:00:00,46.6,11.7,12.1
2023-06-29 09:59:59,43.2,11.7,12.1
2023-06-29 11:00:00,42.1,11.7,12.1
2023-06-29 12:00:00,27.9,26.7,29.5
2023-06-29 12:59:59,24.1,26.7,29.5
2023-06-29 14:00:00,26.1,26.7,29.5
2023-06-29 15:00:00,29.2,26.7,29.5
2023-06-29 15:59:59,28.6,8.5,9.8
2023-06-29 17:00:00,44.9,8.5,9.8
2023-06-29 18:00:00,50.3,8.5,9.8
2023-06-29 18:59:59,59.3,8.5,9.8
2023-06-29 20:00:00,71.7,6.1,14.1
2023-06-29 21:00:00,72.0,6.1,14.1
2023-06-29 21:59:59,70.7,6.1,14.1
2023-06-29 23:00:00,67.2,6.1,14.1
2023-06-30 00:00:00,69.0,9.4,10.5
2023-06-30 00:59:59,67.1,9.4,10.5
2023-06-30 02:00:00,65.0,9.4,10.5
2023-06-30 03:00:00,63.7,9.4,10.5
2023-06-30 03:59:59,57.5,13.2,15.2
2023-06-30 05:00:00,61.6,13.2,15.2
2023-06-30 06:00:00,66.1,13.2,15.2
2023-06-30 06:59:59,46.0,13.2,15.2
2023-06-30 08:00:00,13.2,35.7,37.1
2023-06-30 09:00:00,11.5,35.7,37.1
2023-06-30 09:59:59,12.4,35.7,37.1
2023-06-30 11:00:00,11.4,35.7,37.1
2023-06-30 12:00:00,0.0,55.5,52.6
2023-06-30 12:59:59,0.0,55.5,52.6
2023-06-30 14:00:00,0.2,55.5,52.6
2023-06-30 15:00:00,3.0,55.5,52.6
2023-06-30 15:59:59,35.4,9.2,15.3
2023-06-30 17:00:00,53.6,9.2,15.3
2023-06-30 18:00:00,73.5,9.2,15.3
2023-06-30 18:59:59,89.9,9.2,15.3
2023-06-30 20:00:00,100.1,10.5,13.5
2023-06-30 21:00:00,96.6,10.5,13.5
2023-06-30 21:59:59,90.9,10.5,13.5
2023-06-30 23:00:00,85.4,10.5,13.5
2023-07-01 00:00:00,82.1,13.6,10.7
2023-07-01 00:59:59,79.6,13.6,10.7
2023-07-01 02:00:00,79.9,13.6,10.7
2023-07-01 03:00:00,80.3,13.6,10.7
2023-07-01 03:59:59,95.0,18.5,7.4
2023-07-01 05:00:00,106.8,18.5,7.4
2023-07-01 06:00:00,112.2,18.5,7.4
2023-07-01 06:59:59,96.9,18.5,7.4
2023-07-01 08:00:00,67.8,11.9,16.0
2023-07-01 09:00:00,60.1,11.9,16.0
2023-07-01 09:59:59,-7.7,11.9,16.0
2023-07-01 11:00:00,53.8,11.9,16.0
2023-07-01 12:00:00,54.0,14.8,19.3
2023-07-01 12:59:59,55.3,14.8,19.3
2023-07-01 14:00:00,57.9,14.8,19.3
2023-07-01 15:00:00,-4.5,14.8,19.3
2023-07-01 15:59:59,-8.1,13.0,10.0
2023-07-01 17:00:00,-4.8,13.0,10.0
2023-07-01 18:00:00,-18.0,13.0,10.0
2023-07-01 18:59:59,102.8,13.0,10.0
2023-07-01 20:00:00,105.9,14.4,9.0
2023-07-01 21:00:00,105.8,14.4,9.0
2023-07-01 21:59:59,101.3,14.4,9.0
2023-07-01 23:00:00,99.2,14.4,9.0
2023-07-02 00:00:00,96.2,12.8,10.6
2023-07-02 00:59:59,92.1,12.8,10.6
2023-07-02 02:00:00,90.9,12.8,10.6
2023-07-02 03:00:00,93.6,12.8,10.6
2023-07-02 03:59:59,97.2,12.4,6.4
2023-07-02 05:00:00,102.3,12.4,6.4
2023-07-02 06:00:00,107.1,12.4,6.4
2023-07-02 06:59:59,108.1,12.4,6.4
2023-07-02 08:00:00,78.2,15.5,13.2
2023-07-02 09:00:00,69.1,15.5,13.2
2023-07-02 09:59:59,61.3,15.5,13.2
2023-07-02 11:00:00,-5.8,15.5,13.2
2023-07-02 12:00:00,58.4,15.8,20.7
2023-07-02 12:59:59,59.6,15.8,20.7
2023-07-02 14:00:00,63.4,15.8,20.7
2023-07-02 15:00:00,67.9,15.8,20.7
2023-07-02 15:59:59,79.3,7.6,13.0
2023-07-02 17:00:00,99.0,7.6,13.0
2023-07-02 18:00:00,109.5,7.6,13.0
2023-07-02 18:59:59,111.4,7.6,13.0
2023-07-02 20:00:00,115.1,15.8,5.6
2023-07-02 21:00:00,105.7,15.8,5.6
2023-07-02 21:59:59,98.0,15.8,5.6
2023-07-02 23:00:00,84.7,15.8,5.6
2023-07-03 00:00:00,74.4,13.4,12.2
2023-07-03 00:59:59,72.8,13.4,12.2
2023-07-03 02:00:00,71.6,13.4,12.2
2023-07-03 03:00:00,71.0,13.4,12.2
2023-07-03 03:59:59,85.3,11.0,3.9
2023-07-03 05:00:00,94.7,11.0,3.9
2023-07-03 06:00:00,100.6,11.0,3.9
2023-07-03 06:59:59,98.8,11.0,3.9
2023-07-03 08:00:00,72.0,13.0,12.9
2023-07-03 09:00:00,63.7,13.0,12.9
2023-07-03 09:59:59,58.9,13.0,12.9
2023-07-03 11:00:00,57.2,13.0,12.9
2023-07-03 12:00:00,57.2,18.8,13.2
2023-07-03 12:59:59,58.6,18.8,13.2
2023-07-03 14:00:00,61.1,18.8,13.2
2023-07-03 15:00:00,64.6,18.8,13.2
2023-07-03 15:59:59,76.6,14.1,2.4
2023-07-03 17:00:00,90.5,14.1,2.4
2023-07-03 18:00:00,102.9,14.1,2.4
2023-07-03 18:59:59,103.7,14.1,2.4
2023-07-03 20:00:00,106.3,13.6,3.5
2023-07-03 21:00:00,104.3,13.6,3.5
2023-07-03 21:59:59,100.9,13.6,3.5
2023-07-03 23:00:00,98.9,13.6,3.5
2023-07-04 00:00:00,91.9,9.8,7.0
2023-07-04 00:59:59,90.8,9.8,7.0
2023-07-04 02:00:00,89.6,9.8,7.0
2023-07-04 03:00:00,91.5,9.8,7.0
2023-07-04 03:59:59,97.7,11.8,7.9
2023-07-04 05:00:00,104.7,11.8,7.9
2023-07-04 06:00:00,107.2,11.8,7.9
2023-07-04 06:59:59,108.5,11.8,7.9
2023-07-04 08:00:00,82.6,8.0,12.8
2023-07-04 09:00:00,70.5,8.0,12.8
2023-07-04 09:59:59,59.9,8.0,12.8
2023-07-04 11:00:00,56.9,8.0,12.8
2023-07-04 12:00:00,53.3,18.5,21.8
2023-07-04 12:59:59,54.4,18.5,21.8
2023-07-04 14:00:00,57.0,18.5,21.8
2023-07-04 15:00:00,61.9,18.5,21.8
2023-07-04 15:59:59,75.4,8.5,7.6
2023-07-04 17:00:00,88.8,8.5,7.6
2023-07-04 18:00:00,100.7,8.5,7.6
2023-07-04 18:59:59,101.8,8.5,7.6
2023-07-04 20:00:00,104.8,11.9,3.4
2023-07-04 21:00:00,104.0,11.9,3.4
2023-07-04 21:59:59,100.7,11.9,3.4
2023-07-04 23:00:00,95.9,11.9,3.4
2023-07-05 00:00:00,93.4,12.8,12.0
2023-07-05 00:59:59,92.2,12.8,12.0
2023-07-05 02:00:00,91.0,12.8,12.0
2023-07-05 03:00:00,90.5,12.8,12.0
2023-07-05 03:59:59,96.6,12.5,12.3
2023-07-05 05:00:00,99.7,12.5,12.3
2023-07-05 06:00:00,105.4,12.5,12.3
2023-07-05 06:59:59,106.7,12.5,12.3
2023-07-05 08:00:00,81.6,10.9,15.3
2023-07-05 09:00:00,72.7,10.9,15.3
2023-07-05 09:59:59,63.4,10.9,15.3
2023-07-05 11:00:00,57.2,10.9,15.3
2023-07-05 12:00:00,58.6,19.6,15.1
2023-07-05 12:59:59,58.6,19.6,15.1
2023-07-05 14:00:00,60.9,19.6,15.1
2023-07-05 15:00:00,64.0,19.6,15.1
2023-07-05 15:59:59,73.5,13.1,7.3
2023-07-05 17:00:00,91.9,13.1,7.3
2023-07-05 18:00:00,101.8,13.1,7.3
2023-07-05 18:59:59,102.4,13.1,7.3
2023-07-05 20:00:00,104.8,8.1,11.9
2023-07-05 21:00:00,104.1,8.1,11.9
2023-07-05 21:59:59,98.7,8.1,11.9
2023-07-05 23:00:00,96.7,8.1,11.9
2023-07-06 00:00:00,97.8,7.6,11.0
2023-07-06 00:59:59,95.3,7.6,11.0
2023-07-06 02:00:00,94.1,7.6,11.0
2023-07-06 03:00:00,93.6,7.6,11.0
2023-07-06 03:59:59,89.2,10.2,12.5
2023-07-06 05:00:00,95.4,10.2,12.5
2023-07-06 06:00:00,101.0,10.2,12.5
2023-07-06 06:59:59,93.5,10.2,12.5
2023-07-06 08:00:00,72.2,10.8,14.7
2023-07-06 09:00:00,64.5,10.8,14.7
2023-07-06 09:59:59,58.3,10.8,14.7
2023-07-06 11:00:00,48.3,10.8,14.7
2023-07-06 12:00:00,48.8,16.6,23.8
2023-07-06 12:59:59,49.4,16.6,23.8
2023-07-06 14:00:00,52.7,16.6,23.8
2023-07-06 15:00:00,59.0,16.6,23.8
2023-07-06 15:59:59,69.1,4.6,10.4
2023-07-06 17:00:00,86.6,4.6,10.4
2023-07-06 18:00:00,98.0,4.6,10.4
2023-07-06 18:59:59,100.6,4.6,10.4
2023-07-06 20:00:00,102.6,9.5,7.2
2023-07-06 21:00:00,101.9,9.5,7.2
2023-07-06 21:59:59,94.9,9.5,7.2
2023-07-06 23:00:00,91.8,9.5,7.2
2023-07-07 00:00:00,96.1,8.5,4.3
2023-07-07 00:59:59,95.4,8.5,4.3
2023-07-07 02:00:00,94.6,8.5,4.3
2023-07-07 03:00:00,94.4,8.5,4.3
2023-07-07 03:59:59,89.6,10.2,13.8
2023-07-07 05:00:00,92.1,10.2,13.8
2023-07-07 06:00:00,95.9,10.2,13.8
2023-07-07 06:59:59,87.8,10.2,13.8
2023-07-07 08:00:00,66.8,34.5,35.2
2023-07-07 09:00:00,60.7,34.5,35.2
2023-07-07 09:59:59,25.7,34.5,35.2
